Generation :   1  |  Min :  -185  |  Avg :  -116  |  Max :   -86
Generation :  78  |  Min :  -223  |  Avg :   -97  |  Max :    -9
Generation :  79  |  Min :  -146  |  Avg :   -94  |  Max :   -12
Generation :  80  |  Min :  -147  |  Avg :   -94  |  Max :    -9
Generation :  81  |  Min :  -163  |  Avg :   -98  |  Max :   -15
Generation :  82  |  Min :  -199  |  Avg :   -97  |  Max :    -9
Generation :  83  |  Min :  -180  |  Avg :   -93  |  Max :    -5
Generation :  84  |  Min :  -206  |  Avg :   -90  |  Max :     5
Generation :  85  |  Min :  -155  |  Avg :   -95  |  Max :    -2
Generation :  86  |  Min :  -192  |  Avg :   -92  |  Max :    15
Generation :  87  |  Min :  -170  |  Avg :   -90  |  Max :     3
Generation :  88  |  Min :  -177  |  Avg :   -87  |  Max :     5
Generation :  89  |  Min :  -147  |  Avg :   -95  |  Max :   -24
Generation :  90  |  Min :  -152  |  Avg :   -93  |  Max :    -8
Generation :  91  |  Min :  -174  |  Avg :   -92  |  Max :    -8
Generation :  92  |  Min :  -177  |  Avg :   -92  |  Max :    -9
Generation :  93  |  Min :  -174  |  Avg :   -91  |  Max :    -7
Generation :  94  |  Min :  -147  |  Avg :   -89  |  Max :    -8
Generation :  95  |  Min :  -178  |  Avg :   -92  |  Max :   -22
Generation :  96  |  Min :  -165  |  Avg :   -96  |  Max :    -1
Generation :  97  |  Min :  -187  |  Avg :   -97  |  Max :   -11
Generation :  98  |  Min :  -152  |  Avg :   -95  |  Max :   -23
Generation :  99  |  Min :  -154  |  Avg :   -90  |  Max :    -7
Generation : 100  |  Min :  -155  |  Avg :   -84  |  Max :    23
