Generation : 265  |  Min :  -200  |  Avg :   -92  |  Max :    -9
Generation : 266  |  Min :  -186  |  Avg :  -101  |  Max :   -30
Generation : 267  |  Min :  -203  |  Avg :   -99  |  Max :   -46
Generation : 268  |  Min :  -179  |  Avg :   -87  |  Max :     3
Generation : 269  |  Min :  -150  |  Avg :   -79  |  Max :    -7
Generation : 270  |  Min :  -159  |  Avg :   -97  |  Max :   -28
Generation : 271  |  Min :  -183  |  Avg :   -83  |  Max :    19
Generation : 272  |  Min :  -177  |  Avg :   -90  |  Max :     4
Generation : 273  |  Min :  -186  |  Avg :   -96  |  Max :   -12
Generation : 274  |  Min :  -169  |  Avg :   -93  |  Max :   -10
Generation : 275  |  Min :  -156  |  Avg :   -99  |  Max :   -61
Generation : 276  |  Min :  -145  |  Avg :   -84  |  Max :   -10
Generation : 277  |  Min :  -196  |  Avg :   -83  |  Max :    -3
Generation : 278  |  Min :  -204  |  Avg :   -88  |  Max :   -15
Generation : 279  |  Min :  -187  |  Avg :  -102  |  Max :   -38
Generation : 280  |  Min :  -183  |  Avg :   -79  |  Max :    19
Generation : 281  |  Min :  -168  |  Avg :   -87  |  Max :    -5
Generation : 282  |  Min :  -139  |  Avg :   -92  |  Max :   -16
Generation : 283  |  Min :  -156  |  Avg :   -71  |  Max :    46
Generation : 284  |  Min :  -133  |  Avg :   -74  |  Max :    26
Generation : 285  |  Min :  -202  |  Avg :   -92  |  Max :   -54
Generation : 286  |  Min :  -224  |  Avg :   -97  |  Max :   -49
Generation : 287  |  Min :  -165  |  Avg :   -76  |  Max :    13
Generation : 288  |  Min :  -198  |  Avg :   -81  |  Max :    11
Generation : 289  |  Min :  -153  |  Avg :   -81  |  Max :     7
Generation : 290  |  Min :  -174  |  Avg :   -86  |  Max :    12
Generation : 291  |  Min :  -148  |  Avg :   -71  |  Max :     6
Generation : 292  |  Min :  -172  |  Avg :   -81  |  Max :    -2
Generation : 293  |  Min :  -167  |  Avg :   -91  |  Max :   -19
Generation : 294  |  Min :  -149  |  Avg :   -91  |  Max :   -14
Generation : 295  |  Min :  -177  |  Avg :   -81  |  Max :    -6
Generation : 296  |  Min :  -182  |  Avg :   -91  |  Max :    -4
Generation : 297  |  Min :  -136  |  Avg :   -64  |  Max :    26
Generation : 298  |  Min :  -159  |  Avg :   -80  |  Max :     5
Generation : 299  |  Min :  -171  |  Avg :   -76  |  Max :    12
Generation : 300  |  Min :  -131  |  Avg :   -48  |  Max :    60
